Stock,Date,Headline,Snippet,Label,Open,High,Low,Close,Volume,Return,Volatility,Ticker,EWMA_Volatility
Xylem Inc.,4/8/2020,Yahoo Finance,"In this article, we are going to take a look at where Xylem Inc. (NYSE:XYL ... This feature is particularly attractive during stock market peaks – the US equity market is currently near its ...",Fake,61.6241,65.7324,61.2472,65.1011,1295600,0.0438,0.064,XYL,0.0579
Xylem Inc.,4/8/2020,ETF Daily News,Xylem Inc. (NYSE:XYL – Get Free Report) has been given an average rating of “Moderate Buy” by the eleven ratings firms that are currently covering the stock ... of $146.08.,Fake,61.6241,65.7324,61.2472,65.1011,1295600,0.0438,0.064,XYL,0.0579
Xylem Inc.,4/8/2020,Nasdaq,Should You Invest in Xylem Inc. (XYL ... the Zacks Rank stock-rating system has more than doubled the S&P 500 with an average gain of +24.08% per year. (These returns cover a period from January ...,Fake,61.6241,65.7324,61.2472,65.1011,1295600,0.0438,0.064,XYL,0.0579
Xylem Inc.,4/8/2020,Xylem Inc. stock underperforms Tuesday when compared to competitors,"Shares of Xylem Inc. XYL slid 3.60% to $123.63 Tuesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index SPX falling 0.76% to 5,572.07 and Dow ...",Real,61.6241,65.7324,61.2472,65.1011,1295600,0.0438,0.064,XYL,0.0579
Kraft Heinz,4/8/2020,,"Fintel reports that on March 24, 2025, Morgan Stanley initiated coverage of Kraft Heinz (NasdaqGS:KHC) with a Underweight ...",Fake,21.3948,21.9946,21.2828,21.8506,7458600,0.0267,0.0638,KHC,0.0535
Kraft Heinz,4/8/2020,Yahoo Finance,"Shares of food producer Kraft Heinz (NASDAQ: KHC) posted a significant price drop on Wednesday morning. A mixed fourth-quarter report left a bad taste in investors' mouths, and the stock opened 7. ...",Real,21.3948,21.9946,21.2828,21.8506,7458600,0.0267,0.0638,KHC,0.0535
Kraft Heinz,4/8/2020,Better Stock to Buy Right Now: Altria vs Kraft Heinz,"Learn More » Over the past 10 years, Altria's stock ... pandemic in 2020 and 2021. Over the following three years, it steadily raised its prices in excess of inflation. Kraft Heinz's newest ...",Fake,21.3948,21.9946,21.2828,21.8506,7458600,0.0267,0.0638,KHC,0.0535
Kraft Heinz,4/8/2020,,"Shares of Kraft Heinz Co. KHC slipped 1.65% to $29.89 Wednesday, on what proved to be an all-around favorable trading session ...",Real,21.3948,21.9946,21.2828,21.8506,7458600,0.0267,0.0638,KHC,0.0535
Kraft Heinz,4/8/2020,Morningstar,Company's revenue falls short of Wall Street estimates as price increases were met with lower sales Kraft Heinz Co.'s stock fell 3.2% ... consensus estimate of $3.04 a share.,Real,21.3948,21.9946,21.2828,21.8506,7458600,0.0267,0.0638,KHC,0.0535
Kraft Heinz,4/8/2020,,"Kraft Heinz is a global food and beverage leader with iconic brands that include Heinz Ketchup, Philadelphia Cream Cheese, ...",Fake,21.3948,21.9946,21.2828,21.8506,7458600,0.0267,0.0638,KHC,0.0535
Kraft Heinz,4/8/2020,MarketWatch,"Shares of Kraft Heinz Co. KHC slipped 3.50% to $30.62 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500 Index SPX rising 0.01% to 5,956.06 ...",Real,21.3948,21.9946,21.2828,21.8506,7458600,0.0267,0.0638,KHC,0.0535
Kraft Heinz,4/8/2020,Nasdaq,"In 2015, Kraft Foods merged with H.J. Heinz to become Kraft Heinz. Over the past 10 years, Altria's stock price dipped by ... recovery during the pandemic in 2020 and 2021. Over the following ...",Fake,21.3948,21.9946,21.2828,21.8506,7458600,0.0267,0.0638,KHC,0.0535
FactSet,4/6/2020,FactSet Stock Rises On $246.5M Acquisition Of LiquidityBook: Retail Enthusiasm Soars,FactSet said the acquisition closed on Feb. 7 and was funded by borrowings under its existing revolving credit facility. The company expects the transaction to be modestly dilutive to its fiscal ...,Real,248.9596,257.4946,242.2405,255.0956,309200,0.0545,0.0637,FDS,0.0595
FactSet,4/6/2020,Yahoo Finance,"NORWALK, Conn., March 04, 2025 (GLOBE NEWSWIRE) -- FactSet (NYSE: FDS | NASDAQ: FDS), a global financial digital platform and enterprise solutions provider, announced the acquisition of TableTop ...",Real,248.9596,257.4946,242.2405,255.0956,309200,0.0545,0.0637,FDS,0.0595
FactSet,4/6/2020,,FactSet Research Systems (NYSE:FDS – Get Free Report) had its price objective cut by investment analysts at UBS Group from ...,Real,248.9596,257.4946,242.2405,255.0956,309200,0.0545,0.0637,FDS,0.0595
FactSet,4/6/2020,MarketWatch,"Shares of FactSet Research Systems Inc ... all-around mixed trading session for the stock market, with the S&P 500 Index SPX rising 0.01% to 5,956.06 and the Dow Jones Industrial Average DJIA ...",Real,248.9596,257.4946,242.2405,255.0956,309200,0.0545,0.0637,FDS,0.0595
FactSet,4/6/2020,Nasdaq,"With a market cap of $17.6 billion, FactSet Research Systems Inc. (FDS ... Among the 18 analysts covering FDS stock, the consensus rating is a “Hold.” That’s based on one “Strong Buy ...",Real,248.9596,257.4946,242.2405,255.0956,309200,0.0545,0.0637,FDS,0.0595
FactSet,4/6/2020,MarketWatch,"Shares of FactSet Research Systems Inc. FDS slipped 1.01% to $470.62 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500 Index SPX rising 0. ...",Real,248.9596,257.4946,242.2405,255.0956,309200,0.0545,0.0637,FDS,0.0595
Snap-on Incorporated,4/20/2020,MarketWatch,"Shares of Snap-On Inc. SNA slid 2.08% to $334.08 Monday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index SPX falling 1.76% to 5,849.72 and Dow ...",Real,101.4372,102.3498,99.612,100.6123,720300,-0.031,0.0637,SNA,0.0549
Snap-on Incorporated,4/20/2020,Investing,"This page features the latest news about the SnapOn stock. Snap-on to Present at CL King's 22nd Annual Best Ideas Conference 2024 KENOSHA, Wis.--(BUSINESS WIRE)--Snap-on Incorporated (NYSE ...",Fake,101.4372,102.3498,99.612,100.6123,720300,-0.031,0.0637,SNA,0.0549
NextEra Energy,4/13/2020,NextEra Energy (NEE) Stock Sinks As Market Gains: Here's Why,"In the latest market close, NextEra Energy (NEE) reached $70.07, with a -1.14% movement compared to the previous day. The stock's change was less than the S&P 500's daily gain of 1.77%. Meanwhile, the ...",Real,53.7531,54.0434,51.9404,52.3459,10757200,-0.037,0.0636,NEE,0.0559
NextEra Energy,4/13/2020,Investing,"RBC Capital analyst Shelby Tucker maintained a Hold rating on Nextera Energy Partners (NYSE:NEP) on Monday, setting a price target... ByInvesting.com • Aug 04, 2020 RBC Capital Stick to Their ...",Real,53.7531,54.0434,51.9404,52.3459,10757200,-0.037,0.0636,NEE,0.0559
NextEra Energy,4/13/2020,NextEra Energy Is Today’s Top S&P 500 Stock After Revenue Miss. Here’s Why.,NextEra Energy stock was the top performer in the S&P 500 ... after its cooling towers sustained storm damage in August 2020. The plant was already set for decommissioning later that year after ...,Real,53.7531,54.0434,51.9404,52.3459,10757200,-0.037,0.0636,NEE,0.0559
NextEra Energy,4/13/2020,,The stock's rise snapped a three-day losing streak.,Fake,53.7531,54.0434,51.9404,52.3459,10757200,-0.037,0.0636,NEE,0.0559
NextEra Energy,4/13/2020,Yahoo Finance,"In this article, we are going to take a look at where NextEra Energy, Inc. (NYSE ... While many tend to measure success primarily by stock price appreciation, a deeper analysis offers a broader ...",Fake,53.7531,54.0434,51.9404,52.3459,10757200,-0.037,0.0636,NEE,0.0559
NextEra Energy,4/13/2020,Yahoo Finance,"In this article, we are going to take a look at where NextEra Energy, Inc. (NYSE:NEE) stands against other most undervalued utility stocks to invest in now. EY believes that utilities are required ...",Fake,53.7531,54.0434,51.9404,52.3459,10757200,-0.037,0.0636,NEE,0.0559
NextEra Energy,4/13/2020,MarketWatch,"Shares of NextEra Energy Inc. NEE slipped 1.09% to $70.80 Monday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones Industrial Average DJIA rising 0 ...",Real,53.7531,54.0434,51.9404,52.3459,10757200,-0.037,0.0636,NEE,0.0559
NextEra Energy,4/13/2020,Investing,"Morgan Stanley (NYSE:MS) analyst Stephen Byrd maintained a Hold rating on Nextera Energy Partners (NYSE:NEP) on Tuesday, setting... ByInvesting.com • Nov 17, 2020 Morgan Stanley Stick to Their ...",Fake,53.7531,54.0434,51.9404,52.3459,10757200,-0.037,0.0636,NEE,0.0559
Atmos Energy,4/20/2020,Business Insider,"Published first on TheFly – the ultimate source for real-time, market-moving breaking financial news. Try Now>> See the top stocks recommended by analysts >> Read More on ATO: Atmos Energy ...",Fake,95.8725,96.3304,89.9119,90.2728,764800,-0.0738,0.0636,ATO,0.0539
Atmos Energy,4/20/2020,,"Atmos Energy Corporation ATO continues to benefit from rising demand for natural gas, courtesy of an expanding customer base.",Fake,95.8725,96.3304,89.9119,90.2728,764800,-0.0738,0.0636,ATO,0.0539
Atmos Energy,4/20/2020,Yahoo Finance,"Atmos Energy Corp., headquartered in Dallas, is a natural gas distribution company with six main utility subsidiaries and no electricity operations. The company serves more than 3.3 million ...",Real,95.8725,96.3304,89.9119,90.2728,764800,-0.0738,0.0636,ATO,0.0539
Atmos Energy,4/20/2020,MarketWatch,"Shares of Atmos Energy Corp. ATO advanced 1.54% to $149.90 Friday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index SPX falling 1.71% to 6,013 ...",Real,95.8725,96.3304,89.9119,90.2728,764800,-0.0738,0.0636,ATO,0.0539
Atmos Energy,4/20/2020,Is Atmos Energy (ATO) Stock Outpacing Its Utilities Peers This Year?,"Is Atmos Energy (ATO ... sentiment is improving and the stock's earnings outlook is more positive. Based on the most recent data, ATO has returned 20.2% so far this year. At the same time ...",Real,95.8725,96.3304,89.9119,90.2728,764800,-0.0738,0.0636,ATO,0.0539
Atmos Energy,4/20/2020,Yahoo Finance,"Based in Dallas, Atmos Energy (ATO) is in the Utilities sector ... decreasing overall portfolio risk to considerably improving stock investing profits. But, not every company offers a quarterly ...",Real,95.8725,96.3304,89.9119,90.2728,764800,-0.0738,0.0636,ATO,0.0539
Air Products and Chemicals,4/8/2020,,Air Products and Chemicals is set for growth with major hydrogen initiatives. Read why APD stock is attractively valued and a ...,Real,181.7682,194.3733,179.6242,192.7474,1804000,0.068,0.0635,APD,0.0564
Air Products and Chemicals,4/8/2020,,"We recently published a list of 12 Best Industrial Dividend Stocks to Invest in Now. In this article, we are going to take a ...",Fake,181.7682,194.3733,179.6242,192.7474,1804000,0.068,0.0635,APD,0.0564
Air Products and Chemicals,4/8/2020,How Is Air Products and Chemicals' Stock Performance Compared to Other Materials Stocks?,"Allentown, Pennsylvania-based Air Products and Chemicals, Inc. (APD) operates as a leading industrial gases company providing atmospheric gases, process and specialty gases, equipment, and related ...",Real,181.7682,194.3733,179.6242,192.7474,1804000,0.068,0.0635,APD,0.0564
Air Products and Chemicals,4/8/2020,,This was the stock's second consecutive day of losses.,Fake,181.7682,194.3733,179.6242,192.7474,1804000,0.068,0.0635,APD,0.0564
Air Products and Chemicals,4/8/2020,Nasdaq,"We have seen 691 institutional investors add shares of AIR PRODUCTS & CHEMICALS stock to their portfolio, and 782 decrease their positions in their most recent quarter. We have seen $138,138,598 ...",Real,181.7682,194.3733,179.6242,192.7474,1804000,0.068,0.0635,APD,0.0564
Air Products and Chemicals,4/8/2020,Yahoo Finance,"Air Products and Chemicals recently showcased its Freshline® Smart Technology at the Seafood Expo North America, highlighting its advancements in food freezing solutions. Despite these promising ...",Fake,181.7682,194.3733,179.6242,192.7474,1804000,0.068,0.0635,APD,0.0564
Air Products and Chemicals,4/8/2020,,"Representative Jefferson Shreve (R-Indiana) recently bought shares of Air Products and Chemicals, Inc. (NYSE:APD). In a filing disclosed on March 09th, the Representative disclosed that they had ...",Real,181.7682,194.3733,179.6242,192.7474,1804000,0.068,0.0635,APD,0.0564
Air Products and Chemicals,4/8/2020,Business Insider,Bank of America Securities analyst Steve Byrne maintained a Hold rating on Air Products and Chemicals (APD – Research ... opportunities with TipRanks’ Stock Screener. According to TipRanks ...,Fake,181.7682,194.3733,179.6242,192.7474,1804000,0.068,0.0635,APD,0.0564
Air Products and Chemicals,4/8/2020,Benzinga.com,A lower P/E could indicate that shareholders do not expect the stock to perform better in the future or it could mean that the company is undervalued. Air Products & Chemicals has a lower P/E than ...,Fake,181.7682,194.3733,179.6242,192.7474,1804000,0.068,0.0635,APD,0.0564
Air Products and Chemicals,4/8/2020,,"Shares of Air Products & Chemicals Inc. APD slipped 1.15% to $294.65 Wednesday, on what proved to be an all-around mixed ...",Real,181.7682,194.3733,179.6242,192.7474,1804000,0.068,0.0635,APD,0.0564
The Allstate Corporation,4/8/2020,The Allstate Corporation (ALL) Is a Trending Stock: Facts to Know Before Betting on It,"Allstate (ALL) has recently been on Zacks.com's list of the most searched stocks. Therefore, you might want to consider some of the key factors that could influence the stock's performance in the near ...",Fake,82.9798,86.8005,80.7385,85.8123,1951900,0.051,0.0632,ALL,0.0555
The Allstate Corporation,4/8/2020,,"We recently published a list of the 15 Best and Cheap Stocks to Buy According to Billionaires. In this article, we are going ...",Fake,82.9798,86.8005,80.7385,85.8123,1951900,0.051,0.0632,ALL,0.0555
The Allstate Corporation,4/8/2020,,"Allstate's turnaround, strong financials, and strategic asset sales make it a mispriced stock with 15% upside potential. Read ...",Fake,82.9798,86.8005,80.7385,85.8123,1951900,0.051,0.0632,ALL,0.0555
The Allstate Corporation,4/8/2020,Seeking Alpha,"The Allstate Corporation, together with its subsidiaries, provides property and casualty, and other insurance products in the United States and Canada. It operates in five segments: Allstate ...",Real,82.9798,86.8005,80.7385,85.8123,1951900,0.051,0.0632,ALL,0.0555
The Allstate Corporation,4/8/2020,,"Allstate Corp. closed 3.02% short of its 52-week high of $212.91, which the company reached on March 20th.",Real,82.9798,86.8005,80.7385,85.8123,1951900,0.051,0.0632,ALL,0.0555
The Allstate Corporation,4/8/2020,Yahoo Finance,"In this article, we are going to take a look at where The Allstate Corporation (NYSE ... We used the Finviz stock screener to compile a list of the top stocks trading between $10 billion and ...",Fake,82.9798,86.8005,80.7385,85.8123,1951900,0.051,0.0632,ALL,0.0555
The Allstate Corporation,4/8/2020,Yahoo Finance,"In this article, we are going to take a look at where The Allstate Corporation (NYSE:ALL) stands against the other health insurance stocks. The health insurance industry is constantly changing ...",Fake,82.9798,86.8005,80.7385,85.8123,1951900,0.051,0.0632,ALL,0.0555
The Allstate Corporation,4/8/2020,Business Insider,"The Allstate (ALL) Corporation ... with TipRanks’ Stock Screener. Published first on TheFly – the ultimate source for real-time, market-moving breaking financial news. Try Now>> See Insiders ...",Fake,82.9798,86.8005,80.7385,85.8123,1951900,0.051,0.0632,ALL,0.0555
Chubb Limited,4/20/2020,Is Chubb Limited (CB) the Top Health Insurance Stock to Buy Now?,"We recently compiled a list of the Top 10 Health Insurance Stocks To Buy. In this article, we are going to take a look at where Chubb Limited (NYSE:CB) stands against the other health insurance stocks ...",Fake,107.7558,107.9125,104.4939,105.6365,3123800,-0.0349,0.0631,CB,0.0516
